dataset,target_size,algorithm,props,oa,aa,k,fold
ghisaconus_health,5,c2,0,0.61,0.57,0.51,8
ghisaconus_health,5,c2,0,0.61,0.57,0.51,9
ghisaconus_health,5,c2,0,0.62,0.58,0.52,10
ghisaconus_health,5,c2,0,0.62,0.59,0.52,11
ghisaconus_health,5,c2,0,0.63,0.58,0.53,12
ghisaconus_health,5,c2,0,0.61,0.57,0.51,13
ghisaconus_health,5,c2,0,0.6,0.56,0.5,14
ghisaconus_health,5,c2,0,0.61,0.58,0.51,15
ghisaconus_health,5,c2,0,0.62,0.58,0.53,16
ghisaconus_health,5,c2,0,0.62,0.58,0.52,17
ghisaconus_health,5,c2,0,0.61,0.57,0.51,18
ghisaconus_health,5,c2,0,0.6,0.54,0.49,19
ghisaconus_health,6,c2,0,0.67,0.61,0.59,0
ghisaconus_health,6,c2,0,0.66,0.61,0.58,1
ghisaconus_health,6,c2,0,0.66,0.61,0.57,2
ghisaconus_health,6,c2,0,0.64,0.59,0.54,3
ghisaconus_health,6,c2,0,0.65,0.62,0.57,4
ghisaconus_health,6,c2,0,0.65,0.6,0.57,5
ghisaconus_health,6,c2,0,0.62,0.56,0.52,6
ghisaconus_health,6,c2,0,0.66,0.62,0.58,7
ghisaconus_health,6,c2,0,0.65,0.59,0.57,8
ghisaconus_health,6,c2,0,0.66,0.61,0.57,9
ghisaconus_health,6,c2,0,0.68,0.62,0.6,10
ghisaconus_health,6,c2,0,0.67,0.64,0.58,11
ghisaconus_health,6,c2,0,0.67,0.62,0.59,12
ghisaconus_health,6,c2,0,0.68,0.63,0.6,13
ghisaconus_health,6,c2,0,0.64,0.61,0.55,14
ghisaconus_health,6,c2,0,0.63,0.61,0.54,15
ghisaconus_health,6,c2,0,0.69,0.65,0.61,16
ghisaconus_health,6,c2,0,0.66,0.62,0.58,17
ghisaconus_health,6,c2,0,0.66,0.62,0.57,18
ghisaconus_health,6,c2,0,0.63,0.59,0.54,19
ghisaconus_health,7,c2,0,0.68,0.62,0.6,0
ghisaconus_health,7,c2,0,0.66,0.61,0.57,1
ghisaconus_health,7,c2,0,0.68,0.64,0.6,2
ghisaconus_health,7,c2,0,0.66,0.62,0.57,3
ghisaconus_health,7,c2,0,0.67,0.63,0.59,4
ghisaconus_health,7,c2,0,0.68,0.63,0.6,5
ghisaconus_health,7,c2,0,0.64,0.59,0.55,6
ghisaconus_health,7,c2,0,0.67,0.63,0.59,7
ghisaconus_health,7,c2,0,0.66,0.62,0.58,8
ghisaconus_health,7,c2,0,0.66,0.62,0.57,9
ghisaconus_health,7,c2,0,0.67,0.64,0.59,10
ghisaconus_health,7,c2,0,0.68,0.65,0.6,11
ghisaconus_health,7,c2,0,0.66,0.61,0.57,12
ghisaconus_health,7,c2,0,0.68,0.63,0.6,13
ghisaconus_health,7,c2,0,0.66,0.63,0.57,14
ghisaconus_health,7,c2,0,0.63,0.62,0.54,15
ghisaconus_health,7,c2,0,0.7,0.66,0.62,16
ghisaconus_health,7,c2,0,0.68,0.64,0.6,17
ghisaconus_health,7,c2,0,0.67,0.63,0.58,18
ghisaconus_health,7,c2,0,0.67,0.64,0.58,19
ghisaconus_health,8,c2,0,0.69,0.64,0.61,0
ghisaconus_health,8,c2,0,0.66,0.61,0.57,1
ghisaconus_health,8,c2,0,0.68,0.64,0.6,2
ghisaconus_health,8,c2,0,0.66,0.63,0.58,3
ghisaconus_health,8,c2,0,0.68,0.63,0.6,4
ghisaconus_health,8,c2,0,0.7,0.65,0.63,5
ghisaconus_health,8,c2,0,0.65,0.6,0.56,6
ghisaconus_health,8,c2,0,0.67,0.63,0.59,7
ghisaconus_health,8,c2,0,0.67,0.62,0.59,8
ghisaconus_health,8,c2,0,0.67,0.63,0.59,9
ghisaconus_health,8,c2,0,0.69,0.65,0.61,10
ghisaconus_health,8,c2,0,0.69,0.66,0.61,11
ghisaconus_health,8,c2,0,0.66,0.61,0.58,12
ghisaconus_health,8,c2,0,0.69,0.64,0.61,13
ghisaconus_health,8,c2,0,0.66,0.63,0.58,14
ghisaconus_health,8,c2,0,0.65,0.63,0.56,15
ghisaconus_health,8,c2,0,0.7,0.67,0.63,16
ghisaconus_health,8,c2,0,0.68,0.64,0.6,17
ghisaconus_health,8,c2,0,0.68,0.64,0.6,18
ghisaconus_health,8,c2,0,0.67,0.63,0.59,19
ghisaconus_health,9,c2,0,0.68,0.63,0.6,0
ghisaconus_health,9,c2,0,0.66,0.61,0.57,1
ghisaconus_health,9,c2,0,0.68,0.63,0.6,2
ghisaconus_health,9,c2,0,0.67,0.62,0.58,3
ghisaconus_health,9,c2,0,0.7,0.65,0.62,4
ghisaconus_health,9,c2,0,0.7,0.65,0.62,5
ghisaconus_health,9,c2,0,0.66,0.61,0.57,6
ghisaconus_health,9,c2,0,0.69,0.65,0.61,7
ghisaconus_health,9,c2,0,0.68,0.63,0.6,8
ghisaconus_health,9,c2,0,0.68,0.64,0.6,9
ghisaconus_health,9,c2,0,0.69,0.65,0.62,10
ghisaconus_health,9,c2,0,0.69,0.63,0.61,11
ghisaconus_health,9,c2,0,0.68,0.63,0.6,12
ghisaconus_health,9,c2,0,0.67,0.62,0.59,13
ghisaconus_health,9,c2,0,0.67,0.64,0.59,14
ghisaconus_health,9,c2,0,0.66,0.64,0.57,15
ghisaconus_health,9,c2,0,0.71,0.69,0.64,16
ghisaconus_health,9,c2,0,0.69,0.65,0.62,17
ghisaconus_health,9,c2,0,0.68,0.64,0.6,18
ghisaconus_health,9,c2,0,0.68,0.64,0.6,19
ghisaconus_health,10,c2,0,0.69,0.64,0.61,0
ghisaconus_health,10,c2,0,0.66,0.61,0.57,1
ghisaconus_health,10,c2,0,0.7,0.64,0.62,2
ghisaconus_health,10,c2,0,0.65,0.61,0.57,3
ghisaconus_health,10,c2,0,0.7,0.65,0.63,4
ghisaconus_health,10,c2,0,0.71,0.66,0.63,5
ghisaconus_health,10,c2,0,0.67,0.62,0.59,6
ghisaconus_health,10,c2,0,0.7,0.66,0.63,7
ghisaconus_health,10,c2,0,0.69,0.63,0.61,8
ghisaconus_health,10,c2,0,0.68,0.64,0.6,9
ghisaconus_health,10,c2,0,0.69,0.64,0.62,10
ghisaconus_health,10,c2,0,0.69,0.63,0.61,11
ghisaconus_health,10,c2,0,0.7,0.65,0.62,12
ghisaconus_health,10,c2,0,0.68,0.62,0.6,13
ghisaconus_health,10,c2,0,0.68,0.65,0.6,14
ghisaconus_health,10,c2,0,0.66,0.63,0.58,15
ghisaconus_health,10,c2,0,0.71,0.69,0.64,16
ghisaconus_health,10,c2,0,0.69,0.65,0.62,17
ghisaconus_health,10,c2,0,0.68,0.64,0.6,18
ghisaconus_health,10,c2,0,0.7,0.65,0.62,19
ghisaconus_health,11,c2,0,0.7,0.64,0.62,0
ghisaconus_health,11,c2,0,0.65,0.58,0.57,1
ghisaconus_health,11,c2,0,0.7,0.66,0.63,2
ghisaconus_health,11,c2,0,0.67,0.62,0.58,3
ghisaconus_health,11,c2,0,0.7,0.67,0.63,4
ghisaconus_health,11,c2,0,0.7,0.64,0.62,5
ghisaconus_health,11,c2,0,0.68,0.62,0.6,6
ghisaconus_health,11,c2,0,0.69,0.65,0.62,7
ghisaconus_health,11,c2,0,0.69,0.63,0.61,8
ghisaconus_health,11,c2,0,0.67,0.64,0.58,9
ghisaconus_health,11,c2,0,0.69,0.64,0.61,10
ghisaconus_health,11,c2,0,0.67,0.62,0.59,11
ghisaconus_health,11,c2,0,0.69,0.64,0.62,12
ghisaconus_health,11,c2,0,0.68,0.62,0.6,13
ghisaconus_health,11,c2,0,0.67,0.64,0.59,14
ghisaconus_health,11,c2,0,0.66,0.63,0.58,15
ghisaconus_health,11,c2,0,0.71,0.68,0.64,16
ghisaconus_health,11,c2,0,0.69,0.64,0.62,17
ghisaconus_health,11,c2,0,0.68,0.64,0.6,18
ghisaconus_health,11,c2,0,0.69,0.64,0.62,19
ghisaconus_health,12,c2,0,0.71,0.65,0.63,0
ghisaconus_health,12,c2,0,0.68,0.61,0.59,1
ghisaconus_health,12,c2,0,0.71,0.67,0.63,2
ghisaconus_health,12,c2,0,0.67,0.63,0.59,3
ghisaconus_health,12,c2,0,0.71,0.68,0.63,4
ghisaconus_health,12,c2,0,0.71,0.65,0.63,5
ghisaconus_health,12,c2,0,0.69,0.63,0.62,6
ghisaconus_health,12,c2,0,0.69,0.66,0.62,7
ghisaconus_health,12,c2,0,0.69,0.63,0.61,8
ghisaconus_health,12,c2,0,0.69,0.66,0.61,9
ghisaconus_health,12,c2,0,0.71,0.66,0.63,10
ghisaconus_health,12,c2,0,0.69,0.63,0.61,11
ghisaconus_health,12,c2,0,0.69,0.65,0.62,12
ghisaconus_health,12,c2,0,0.72,0.66,0.65,13
ghisaconus_health,12,c2,0,0.69,0.66,0.61,14
ghisaconus_health,12,c2,0,0.68,0.65,0.61,15
ghisaconus_health,12,c2,0,0.71,0.68,0.63,16
ghisaconus_health,12,c2,0,0.69,0.65,0.62,17
ghisaconus_health,12,c2,0,0.69,0.64,0.61,18
ghisaconus_health,12,c2,0,0.7,0.65,0.63,19
ghisaconus_health,13,c2,0,0.71,0.66,0.64,0
ghisaconus_health,13,c2,0,0.67,0.6,0.58,1
ghisaconus_health,13,c2,0,0.71,0.67,0.63,2
ghisaconus_health,13,c2,0,0.68,0.64,0.6,3
ghisaconus_health,13,c2,0,0.7,0.67,0.63,4
ghisaconus_health,13,c2,0,0.72,0.66,0.64,5
ghisaconus_health,13,c2,0,0.69,0.63,0.61,6
ghisaconus_health,13,c2,0,0.7,0.66,0.63,7
ghisaconus_health,13,c2,0,0.7,0.63,0.62,8
ghisaconus_health,13,c2,0,0.69,0.66,0.61,9
ghisaconus_health,13,c2,0,0.71,0.66,0.64,10
ghisaconus_health,13,c2,0,0.69,0.63,0.61,11
ghisaconus_health,13,c2,0,0.69,0.64,0.61,12
ghisaconus_health,13,c2,0,0.72,0.65,0.64,13
ghisaconus_health,13,c2,0,0.7,0.67,0.62,14
ghisaconus_health,13,c2,0,0.69,0.65,0.61,15
ghisaconus_health,13,c2,0,0.71,0.68,0.64,16
ghisaconus_health,13,c2,0,0.7,0.65,0.62,17
ghisaconus_health,13,c2,0,0.69,0.64,0.61,18
ghisaconus_health,13,c2,0,0.71,0.65,0.64,19
ghisaconus_health,14,c2,0,0.71,0.66,0.64,0
ghisaconus_health,14,c2,0,0.67,0.6,0.59,1
ghisaconus_health,14,c2,0,0.71,0.67,0.63,2
ghisaconus_health,14,c2,0,0.68,0.65,0.6,3
ghisaconus_health,14,c2,0,0.7,0.67,0.63,4
ghisaconus_health,14,c2,0,0.72,0.66,0.64,5
ghisaconus_health,14,c2,0,0.7,0.64,0.62,6
ghisaconus_health,14,c2,0,0.7,0.66,0.62,7
ghisaconus_health,14,c2,0,0.69,0.63,0.62,8
ghisaconus_health,14,c2,0,0.69,0.66,0.62,9
ghisaconus_health,14,c2,0,0.71,0.65,0.63,10
ghisaconus_health,14,c2,0,0.68,0.63,0.6,11
ghisaconus_health,14,c2,0,0.68,0.64,0.61,12
ghisaconus_health,14,c2,0,0.72,0.65,0.65,13
ghisaconus_health,14,c2,0,0.7,0.67,0.62,14
ghisaconus_health,14,c2,0,0.69,0.65,0.62,15
ghisaconus_health,14,c2,0,0.71,0.68,0.64,16
ghisaconus_health,14,c2,0,0.7,0.65,0.62,17
ghisaconus_health,14,c2,0,0.69,0.64,0.61,18
ghisaconus_health,14,c2,0,0.71,0.65,0.63,19
ghisaconus_health,15,c2,0,0.72,0.67,0.65,0
ghisaconus_health,15,c2,0,0.67,0.61,0.59,1
ghisaconus_health,15,c2,0,0.7,0.67,0.63,2
ghisaconus_health,15,c2,0,0.68,0.65,0.6,3
ghisaconus_health,15,c2,0,0.71,0.67,0.64,4
ghisaconus_health,15,c2,0,0.72,0.67,0.65,5
ghisaconus_health,15,c2,0,0.7,0.64,0.62,6
ghisaconus_health,15,c2,0,0.7,0.66,0.63,7
ghisaconus_health,15,c2,0,0.7,0.64,0.62,8
ghisaconus_health,15,c2,0,0.69,0.66,0.62,9
ghisaconus_health,15,c2,0,0.71,0.65,0.63,10
ghisaconus_health,15,c2,0,0.69,0.63,0.61,11
ghisaconus_health,15,c2,0,0.69,0.65,0.62,12
ghisaconus_health,15,c2,0,0.72,0.66,0.66,13
ghisaconus_health,15,c2,0,0.7,0.67,0.62,14
ghisaconus_health,15,c2,0,0.7,0.65,0.62,15
ghisaconus_health,15,c2,0,0.72,0.68,0.65,16
ghisaconus_health,15,c2,0,0.69,0.64,0.62,17
ghisaconus_health,15,c2,0,0.7,0.65,0.62,18
ghisaconus_health,15,c2,0,0.72,0.66,0.65,19
ghisaconus_health,16,c2,0,0.72,0.67,0.65,0
ghisaconus_health,16,c2,0,0.67,0.61,0.59,1
ghisaconus_health,16,c2,0,0.71,0.67,0.64,2
ghisaconus_health,16,c2,0,0.67,0.65,0.59,3
ghisaconus_health,16,c2,0,0.71,0.68,0.64,4
ghisaconus_health,16,c2,0,0.72,0.67,0.65,5
ghisaconus_health,16,c2,0,0.69,0.63,0.62,6
ghisaconus_health,16,c2,0,0.7,0.65,0.62,7
ghisaconus_health,16,c2,0,0.7,0.63,0.62,8
ghisaconus_health,16,c2,0,0.7,0.66,0.63,9
ghisaconus_health,16,c2,0,0.71,0.66,0.64,10
ghisaconus_health,16,c2,0,0.7,0.65,0.63,11
ghisaconus_health,16,c2,0,0.7,0.66,0.62,12
ghisaconus_health,16,c2,0,0.71,0.65,0.64,13
ghisaconus_health,16,c2,0,0.69,0.66,0.62,14
ghisaconus_health,16,c2,0,0.7,0.65,0.62,15
ghisaconus_health,16,c2,0,0.72,0.68,0.65,16
ghisaconus_health,16,c2,0,0.69,0.65,0.61,17
ghisaconus_health,16,c2,0,0.7,0.65,0.63,18
ghisaconus_health,16,c2,0,0.72,0.67,0.65,19
ghisaconus_health,17,c2,0,0.72,0.66,0.65,0
ghisaconus_health,17,c2,0,0.67,0.61,0.59,1
ghisaconus_health,17,c2,0,0.71,0.67,0.63,2
ghisaconus_health,17,c2,0,0.68,0.65,0.6,3
ghisaconus_health,17,c2,0,0.72,0.69,0.65,4
ghisaconus_health,17,c2,0,0.72,0.66,0.65,5
ghisaconus_health,17,c2,0,0.69,0.64,0.62,6
ghisaconus_health,17,c2,0,0.71,0.66,0.63,7
ghisaconus_health,17,c2,0,0.7,0.63,0.62,8
ghisaconus_health,17,c2,0,0.71,0.67,0.64,9
ghisaconus_health,17,c2,0,0.72,0.66,0.64,10
ghisaconus_health,17,c2,0,0.71,0.65,0.63,11
ghisaconus_health,17,c2,0,0.71,0.66,0.63,12
ghisaconus_health,17,c2,0,0.71,0.65,0.64,13
ghisaconus_health,17,c2,0,0.7,0.66,0.62,14
ghisaconus_health,17,c2,0,0.69,0.65,0.62,15
ghisaconus_health,17,c2,0,0.72,0.68,0.65,16
ghisaconus_health,17,c2,0,0.69,0.65,0.62,17
ghisaconus_health,17,c2,0,0.7,0.65,0.62,18
ghisaconus_health,17,c2,0,0.72,0.67,0.65,19
ghisaconus_health,18,c2,0,0.72,0.66,0.65,0
ghisaconus_health,18,c2,0,0.68,0.63,0.6,1
ghisaconus_health,18,c2,0,0.71,0.67,0.64,2
ghisaconus_health,18,c2,0,0.68,0.64,0.6,3
ghisaconus_health,18,c2,0,0.72,0.69,0.65,4
ghisaconus_health,18,c2,0,0.71,0.66,0.64,5
ghisaconus_health,18,c2,0,0.7,0.64,0.62,6
ghisaconus_health,18,c2,0,0.71,0.66,0.64,7
ghisaconus_health,18,c2,0,0.7,0.63,0.62,8
ghisaconus_health,18,c2,0,0.71,0.68,0.64,9
ghisaconus_health,18,c2,0,0.72,0.66,0.65,10
ghisaconus_health,18,c2,0,0.71,0.66,0.64,11
ghisaconus_health,18,c2,0,0.7,0.65,0.62,12
ghisaconus_health,18,c2,0,0.71,0.65,0.64,13
ghisaconus_health,18,c2,0,0.71,0.67,0.63,14
ghisaconus_health,18,c2,0,0.69,0.64,0.61,15
ghisaconus_health,18,c2,0,0.72,0.68,0.65,16
ghisaconus_health,18,c2,0,0.69,0.65,0.62,17
ghisaconus_health,18,c2,0,0.7,0.64,0.62,18
ghisaconus_health,18,c2,0,0.72,0.67,0.65,19
ghisaconus_health,19,c2,0,0.71,0.66,0.64,0
ghisaconus_health,19,c2,0,0.68,0.62,0.6,1
ghisaconus_health,19,c2,0,0.71,0.67,0.64,2
ghisaconus_health,19,c2,0,0.68,0.64,0.6,3
ghisaconus_health,19,c2,0,0.72,0.68,0.65,4
ghisaconus_health,19,c2,0,0.71,0.65,0.63,5
ghisaconus_health,19,c2,0,0.7,0.64,0.62,6
ghisaconus_health,19,c2,0,0.71,0.66,0.64,7
ghisaconus_health,19,c2,0,0.7,0.63,0.62,8
ghisaconus_health,19,c2,0,0.71,0.68,0.64,9
ghisaconus_health,19,c2,0,0.72,0.66,0.64,10
ghisaconus_health,19,c2,0,0.71,0.66,0.64,11
ghisaconus_health,19,c2,0,0.7,0.65,0.62,12
ghisaconus_health,19,c2,0,0.72,0.66,0.65,13
ghisaconus_health,19,c2,0,0.71,0.68,0.64,14
ghisaconus_health,19,c2,0,0.69,0.64,0.62,15
ghisaconus_health,19,c2,0,0.72,0.69,0.65,16
ghisaconus_health,19,c2,0,0.69,0.64,0.61,17
ghisaconus_health,19,c2,0,0.7,0.65,0.63,18
ghisaconus_health,19,c2,0,0.72,0.67,0.65,19
ghisaconus_health,20,c2,0,0.71,0.66,0.64,0
ghisaconus_health,20,c2,0,0.68,0.62,0.6,1
ghisaconus_health,20,c2,0,0.71,0.67,0.64,2
ghisaconus_health,20,c2,0,0.67,0.64,0.59,3
ghisaconus_health,20,c2,0,0.72,0.68,0.65,4
ghisaconus_health,20,c2,0,0.71,0.65,0.63,5
ghisaconus_health,20,c2,0,0.7,0.64,0.62,6
ghisaconus_health,20,c2,0,0.72,0.67,0.65,7
ghisaconus_health,20,c2,0,0.7,0.63,0.62,8
ghisaconus_health,20,c2,0,0.71,0.68,0.64,9
ghisaconus_health,20,c2,0,0.72,0.66,0.64,10
ghisaconus_health,20,c2,0,0.71,0.66,0.63,11
ghisaconus_health,20,c2,0,0.7,0.65,0.63,12
ghisaconus_health,20,c2,0,0.72,0.65,0.65,13
ghisaconus_health,20,c2,0,0.71,0.68,0.64,14
ghisaconus_health,20,c2,0,0.69,0.64,0.61,15
ghisaconus_health,20,c2,0,0.72,0.68,0.65,16
ghisaconus_health,20,c2,0,0.69,0.64,0.61,17
ghisaconus_health,20,c2,0,0.7,0.65,0.62,18
ghisaconus_health,20,c2,0,0.72,0.67,0.66,19
ghisaconus_health,21,c2,0,0.71,0.66,0.64,0
ghisaconus_health,21,c2,0,0.68,0.63,0.6,1
ghisaconus_health,21,c2,0,0.71,0.67,0.64,2
ghisaconus_health,21,c2,0,0.67,0.65,0.59,3
ghisaconus_health,21,c2,0,0.72,0.68,0.65,4
ghisaconus_health,21,c2,0,0.71,0.66,0.64,5
ghisaconus_health,21,c2,0,0.7,0.64,0.63,6
ghisaconus_health,21,c2,0,0.71,0.66,0.64,7
ghisaconus_health,21,c2,0,0.7,0.63,0.62,8
ghisaconus_health,21,c2,0,0.72,0.68,0.65,9
ghisaconus_health,21,c2,0,0.72,0.67,0.65,10
ghisaconus_health,21,c2,0,0.71,0.66,0.64,11
ghisaconus_health,21,c2,0,0.7,0.65,0.62,12
ghisaconus_health,21,c2,0,0.72,0.66,0.65,13
ghisaconus_health,21,c2,0,0.71,0.67,0.64,14
ghisaconus_health,21,c2,0,0.69,0.64,0.62,15
ghisaconus_health,21,c2,0,0.72,0.68,0.65,16
ghisaconus_health,21,c2,0,0.69,0.64,0.61,17
ghisaconus_health,21,c2,0,0.71,0.65,0.63,18
ghisaconus_health,21,c2,0,0.73,0.67,0.66,19
ghisaconus_health,22,c2,0,0.72,0.66,0.65,0
ghisaconus_health,22,c2,0,0.69,0.63,0.61,1
ghisaconus_health,22,c2,0,0.72,0.68,0.66,2
ghisaconus_health,22,c2,0,0.68,0.65,0.6,3
ghisaconus_health,22,c2,0,0.71,0.68,0.64,4
ghisaconus_health,22,c2,0,0.71,0.66,0.64,5
ghisaconus_health,22,c2,0,0.7,0.64,0.63,6
ghisaconus_health,22,c2,0,0.72,0.67,0.65,7
ghisaconus_health,22,c2,0,0.7,0.64,0.62,8
ghisaconus_health,22,c2,0,0.72,0.68,0.65,9
ghisaconus_health,22,c2,0,0.72,0.67,0.65,10
ghisaconus_health,22,c2,0,0.71,0.66,0.64,11
ghisaconus_health,22,c2,0,0.7,0.65,0.62,12
ghisaconus_health,22,c2,0,0.73,0.66,0.66,13
ghisaconus_health,22,c2,0,0.71,0.68,0.64,14
ghisaconus_health,22,c2,0,0.69,0.64,0.61,15
ghisaconus_health,22,c2,0,0.73,0.69,0.66,16
ghisaconus_health,22,c2,0,0.7,0.65,0.62,17
ghisaconus_health,22,c2,0,0.71,0.66,0.64,18
ghisaconus_health,22,c2,0,0.73,0.67,0.66,19
ghisaconus_health,23,c2,0,0.72,0.67,0.65,0
ghisaconus_health,23,c2,0,0.69,0.63,0.61,1
ghisaconus_health,23,c2,0,0.73,0.68,0.66,2
ghisaconus_health,23,c2,0,0.68,0.64,0.6,3
ghisaconus_health,23,c2,0,0.72,0.68,0.65,4
ghisaconus_health,23,c2,0,0.71,0.66,0.64,5
ghisaconus_health,23,c2,0,0.7,0.64,0.63,6
ghisaconus_health,23,c2,0,0.72,0.67,0.65,7
ghisaconus_health,23,c2,0,0.7,0.63,0.62,8
ghisaconus_health,23,c2,0,0.71,0.68,0.64,9
ghisaconus_health,23,c2,0,0.72,0.67,0.65,10
ghisaconus_health,23,c2,0,0.71,0.66,0.64,11
ghisaconus_health,23,c2,0,0.7,0.65,0.63,12
ghisaconus_health,23,c2,0,0.72,0.66,0.65,13
ghisaconus_health,23,c2,0,0.71,0.68,0.64,14
ghisaconus_health,23,c2,0,0.69,0.64,0.61,15
ghisaconus_health,23,c2,0,0.73,0.68,0.66,16
ghisaconus_health,23,c2,0,0.7,0.65,0.62,17
ghisaconus_health,23,c2,0,0.71,0.66,0.64,18
ghisaconus_health,23,c2,0,0.73,0.67,0.66,19
ghisaconus_health,24,c2,0,0.72,0.67,0.65,0
ghisaconus_health,24,c2,0,0.69,0.63,0.61,1
ghisaconus_health,24,c2,0,0.72,0.67,0.65,2
ghisaconus_health,24,c2,0,0.68,0.64,0.59,3
ghisaconus_health,24,c2,0,0.71,0.68,0.64,4
ghisaconus_health,24,c2,0,0.72,0.66,0.64,5
ghisaconus_health,24,c2,0,0.7,0.64,0.63,6
ghisaconus_health,24,c2,0,0.72,0.67,0.65,7
ghisaconus_health,24,c2,0,0.7,0.63,0.62,8
ghisaconus_health,24,c2,0,0.71,0.68,0.64,9
ghisaconus_health,24,c2,0,0.72,0.66,0.65,10
ghisaconus_health,24,c2,0,0.71,0.66,0.64,11
ghisaconus_health,24,c2,0,0.7,0.65,0.62,12
ghisaconus_health,24,c2,0,0.73,0.66,0.66,13
ghisaconus_health,24,c2,0,0.71,0.68,0.64,14
ghisaconus_health,24,c2,0,0.69,0.64,0.62,15
ghisaconus_health,24,c2,0,0.73,0.68,0.66,16
ghisaconus_health,24,c2,0,0.7,0.65,0.62,17
ghisaconus_health,24,c2,0,0.72,0.66,0.64,18
ghisaconus_health,24,c2,0,0.73,0.67,0.66,19
ghisaconus_health,25,c2,0,0.72,0.67,0.65,0
ghisaconus_health,25,c2,0,0.69,0.63,0.61,1
ghisaconus_health,25,c2,0,0.73,0.67,0.66,2
ghisaconus_health,25,c2,0,0.67,0.64,0.59,3
